matchId,summonerName,riotIdGameName,riotIdTagline,teamId,champion,win,kills,deaths,assists,gold,damage_total,damage_magic,damage_physical,damage_true,item0,item1,item2,item3,item4,item5,item6,team_champs,enemy_champs,spell1,spell2,rune_core,rune_sub,rune_shards
KR_7765862550,돌아온 팜하니#KR1,돌아온 팜하니,KR1,100,Vayne,1,8,6,9,12542,12344,536,10414,1393,광전사의 군화,몰락한 왕의 검,구인수의 격노검,마법사의 최후,거인의 허리띠,,포로 간식,"['Sion', 'Chogath', 'AurelionSol', 'Vayne', 'Nidalee']","['Karma', 'Janna', 'Lux', 'Jayce', 'Pyke']",유체화,점멸,,지배,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7765862550,버스 기사님#KR2,버스 기사님,KR2,100,Nidalee,1,5,10,19,11133,16671,15109,399,1162,충전형 물약,루덴의 동반자,지평선의 초점,장화,리안드리의 고통,쓸데없이 큰 지팡이,포로 간식,"['Sion', 'Chogath', 'AurelionSol', 'Vayne', 'Nidalee']","['Karma', 'Janna', 'Lux', 'Jayce', 'Pyke']",표식,점멸,어둠의 수확,마법,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7765862550,Saturn Gravity#KR1,Saturn Gravity,KR1,200,Karma,0,7,6,26,11810,27777,25613,1509,654,리안드리의 고통,루덴의 동반자,마법사의 신발,그림자불꽃,쓸데없이 큰 지팡이,,포로 간식,"['Karma', 'Janna', 'Lux', 'Jayce', 'Pyke']","['Sion', 'Chogath', 'AurelionSol', 'Vayne', 'Nidalee']",유체화,점멸,선제공격,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7765862550,성남마피아#이재명,성남마피아,이재명,200,Janna,0,1,4,44,10036,12977,11778,1198,0,월석 재생기,수호자의 보주,망각의 구,명석함의 아이오니아 장화,지평선의 초점,,포로 간식,"['Karma', 'Janna', 'Lux', 'Jayce', 'Pyke']","['Sion', 'Chogath', 'AurelionSol', 'Vayne', 'Nidalee']",탈진,점멸,신비로운 유성,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7765862550,Trend#KR1,Trend,KR1,200,Lux,0,16,6,23,12396,27174,23457,2460,1256,루덴의 동반자,충전형 물약,역병의 보석,라바돈의 죽음모자,그림자불꽃,마법사의 신발,포로 간식,"['Karma', 'Janna', 'Lux', 'Jayce', 'Pyke']","['Sion', 'Chogath', 'AurelionSol', 'Vayne', 'Nidalee']",탈진,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7765862550,그날너는#8271,그날너는,8271,200,Jayce,0,8,9,31,11163,34251,3541,30316,393,무라마나,충전형 물약,오만,명석함의 아이오니아 장화,요우무의 유령검,콜필드의 전투 망치,포로 간식,"['Karma', 'Janna', 'Lux', 'Jayce', 'Pyke']","['Sion', 'Chogath', 'AurelionSol', 'Vayne', 'Nidalee']",표식,점멸,정복자,영감,적응형 능력치 +9|적응형 능력치 +9|5011
KR_7765862550,포이즌쿠킹마스터#KR1,포이즌쿠킹마스터,KR1,200,Pyke,0,16,9,24,11977,31035,0,24314,6721,요우무의 유령검,명석함의 아이오니아 장화,원칙의 원형낫,오만,강철 인장,콜필드의 전투 망치,포로 간식,"['Karma', 'Janna', 'Lux', 'Jayce', 'Pyke']","['Sion', 'Chogath', 'AurelionSol', 'Vayne', 'Nidalee']",표식,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7775300382,T1리신#HVV0,T1리신,HVV0,100,KSante,1,5,8,16,7107,9869,725,8663,480,얼어붙은 건틀릿,헤르메스의 발걸음,군단의 방패,루비 수정,,,포로 간식,"['KSante', 'Viktor', 'Zed', 'Xerath', 'Senna']","['Shaco', 'Aphelios', 'Orianna', 'Lissandra', 'Blitzcrank']",점멸,표식,착취의 손아귀,정밀,공속 +10%|체력 +15~90|체력 +15~90
KR_7775300382,칼바람기모찌맨#KR1,칼바람기모찌맨,KR1,100,Viktor,1,11,6,18,8902,17000,16427,572,0,루덴의 동반자,충전형 물약,마법사의 신발,기괴한 가면,운명의 재,,포로 간식,"['KSante', 'Viktor', 'Zed', 'Xerath', 'Senna']","['Shaco', 'Aphelios', 'Orianna', 'Lissandra', 'Blitzcrank']",탈진,점멸,신비로운 유성,정밀,스킬가속 +8|적응형 능력치 +9|체력 +15~90
KR_7775300382,Acrntlt#KR1,Acrntlt,KR1,100,Zed,1,8,5,13,7405,13280,418,12612,250,벼락폭풍검,세릴다의 원한,마법무효화의 망토,장화,롱소드,,포로 간식,"['KSante', 'Viktor', 'Zed', 'Xerath', 'Senna']","['Shaco', 'Aphelios', 'Orianna', 'Lissandra', 'Blitzcrank']",표식,점멸,감전,정밀,스킬가속 +8|적응형 능력치 +9|체력 +15~90
KR_7775300382,내가가부르지마#KRJUG,내가가부르지마,KRJUG,100,Xerath,1,5,4,22,7308,11428,10979,129,319,루덴의 동반자,마법사의 신발,지평선의 초점,증폭의 고서,,,포로 간식,"['KSante', 'Viktor', 'Zed', 'Xerath', 'Senna']","['Shaco', 'Aphelios', 'Orianna', 'Lissandra', 'Blitzcrank']",탈진,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7775300382,누리는 폼피츠#KR1,누리는 폼피츠,KR1,100,Senna,1,5,2,24,8348,11803,2278,9525,0,스태틱의 단검,신속의 장화,루비 수정,롱소드,,,포로 간식,"['KSante', 'Viktor', 'Zed', 'Xerath', 'Senna']","['Shaco', 'Aphelios', 'Orianna', 'Lissandra', 'Blitzcrank']",정화,점멸,어둠의 수확,정밀,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7775300382,가숭이#0409,가숭이,0409,200,Shaco,0,6,6,9,6667,8968,6617,817,1533,루덴의 동반자,마법사의 신발,기괴한 가면,운명의 재,,,포로 간식,"['Shaco', 'Aphelios', 'Orianna', 'Lissandra', 'Blitzcrank']","['KSante', 'Viktor', 'Zed', 'Xerath', 'Senna']",표식,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7775300382,동구는공주야#KR1,동구는공주야,KR1,200,Aphelios,0,6,7,11,7800,9197,536,8661,0,윤 탈 야생화살,장화,무한의 대검,,,,포로 간식,"['Shaco', 'Aphelios', 'Orianna', 'Lissandra', 'Blitzcrank']","['KSante', 'Viktor', 'Zed', 'Xerath', 'Senna']",정화,점멸,,지배,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7775300382,뽀 솔#1111,뽀 솔,1111,200,Orianna,0,3,6,17,6882,9737,8876,542,319,루덴의 동반자,충전형 물약,마법사의 신발,폭풍 쇄도,,,포로 간식,"['Shaco', 'Aphelios', 'Orianna', 'Lissandra', 'Blitzcrank']","['KSante', 'Viktor', 'Zed', 'Xerath', 'Senna']",탈진,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|5011
KR_7775300382,Jaemjaem#KR1,Jaemjaem,KR1,200,Lissandra,0,9,8,13,8112,16974,15437,546,990,리안드리의 고통,마법사의 신발,악의,증폭의 고서,천 갑옷,,포로 간식,"['Shaco', 'Aphelios', 'Orianna', 'Lissandra', 'Blitzcrank']","['KSante', 'Viktor', 'Zed', 'Xerath', 'Senna']",점멸,표식,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7775300382,관등티어#KR1,관등티어,KR1,200,Blitzcrank,0,1,7,16,5962,4895,3420,1250,225,혹한의 손길,워모그의 갑옷,장화,,,,포로 간식,"['Shaco', 'Aphelios', 'Orianna', 'Lissandra', 'Blitzcrank']","['KSante', 'Viktor', 'Zed', 'Xerath', 'Senna']",점멸,표식,여진,정밀,스킬가속 +8|체력 +15~90|체력 +15~90
KR_7721908875,땡초김밥#0720,땡초김밥,0720,100,TahmKench,1,2,8,24,9288,14736,9320,3811,1604,강철심장,헤르메스의 발걸음,정령의 형상,거인의 허리띠,,,포로 간식,"['TahmKench', 'Pantheon', 'Morgana', 'MonkeyKing', 'Ashe']","['Zilean', 'Galio', 'Akali', 'Varus', 'LeeSin']",점멸,표식,착취의 손아귀,지배,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7721908875,라면사리#KR01,라면사리,KR01,100,Pantheon,1,24,12,11,14683,38391,726,36455,1209,갈라진 하늘,강철 인장,스테락의 도전,칠흑의 양날 도끼,월식,판금 장화,포로 간식,"['TahmKench', 'Pantheon', 'Morgana', 'MonkeyKing', 'Ashe']","['Zilean', 'Galio', 'Akali', 'Varus', 'LeeSin']",표식,점멸,정복자,지배,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7721908875,백구십이#KR1,백구십이,KR1,100,Morgana,1,5,7,28,10576,13808,12741,185,880,,부서진 팔목 보호대,,리안드리의 고통,어둠불꽃 횃불,마법사의 신발,포로 간식,"['TahmKench', 'Pantheon', 'Morgana', 'MonkeyKing', 'Ashe']","['Zilean', 'Galio', 'Akali', 'Varus', 'LeeSin']",표식,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7721908875,쟈기야잘해#KR1,쟈기야잘해,KR1,100,MonkeyKing,1,6,9,27,10354,18223,2321,15177,723,삼위일체,헤르메스의 발걸음,쇼진의 창,탐식의 망치,곡괭이,루비 수정,포로 간식,"['TahmKench', 'Pantheon', 'Morgana', 'MonkeyKing', 'Ashe']","['Zilean', 'Galio', 'Akali', 'Varus', 'LeeSin']",표식,점멸,정복자,결의,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7721908875,탭소닉#KR1,탭소닉,KR1,100,Ashe,1,10,7,24,11572,29121,1588,27533,0,광전사의 군화,몰락한 왕의 검,루난의 허리케인,경계,음전자 망토,단검,포로 간식,"['TahmKench', 'Pantheon', 'Morgana', 'MonkeyKing', 'Ashe']","['Zilean', 'Galio', 'Akali', 'Varus', 'LeeSin']",점멸,정화,,영감,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7721908875,딱              머#DdakM,딱              머,DdakM,200,Zilean,0,6,7,27,10666,19033,17924,1108,0,루덴의 동반자,충전형 물약,명석함의 아이오니아 장화,폭풍 쇄도,라바돈의 죽음모자,,포로 간식,"['Zilean', 'Galio', 'Akali', 'Varus', 'LeeSin']","['TahmKench', 'Pantheon', 'Morgana', 'MonkeyKing', 'Ashe']",탈진,점멸,콩콩이 소환,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7721908875,희얌이#KR1,희얌이,KR1,200,Galio,0,1,12,28,9201,14194,13337,92,765,헤르메스의 발걸음,여신의 눈물,끝없는 절망,공허한 광휘,거인의 허리띠,,포로 간식,"['Zilean', 'Galio', 'Akali', 'Varus', 'LeeSin']","['TahmKench', 'Pantheon', 'Morgana', 'MonkeyKing', 'Ashe']",점멸,표식,여진,마법,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7721908875,꽁끼낑깡낑꽁깡꽁#KR1,꽁끼낑깡낑꽁깡꽁,KR1,200,Akali,0,17,11,17,13212,28448,25743,1643,1061,균열 생성기,마법사의 신발,리안드리의 고통,그림자불꽃,군단의 방패,거인의 허리띠,포로 간식,"['Zilean', 'Galio', 'Akali', 'Varus', 'LeeSin']","['TahmKench', 'Pantheon', 'Morgana', 'MonkeyKing', 'Ashe']",표식,점멸,정복자,지배,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7721908875,Nunuzzdenuz#888,Nunuzzdenuz,888,200,Varus,0,11,8,20,12253,34522,6823,27698,0,광전사의 군화,몰락한 왕의 검,구인수의 격노검,경계,곡궁,곡궁,포로 간식,"['Zilean', 'Galio', 'Akali', 'Varus', 'LeeSin']","['TahmKench', 'Pantheon', 'Morgana', 'MonkeyKing', 'Ashe']",유체화,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7721908875,Cicadas#0403,Cicadas,0403,200,LeeSin,0,7,11,20,10175,20119,3523,15047,1548,월식,갈라진 하늘,명석함의 아이오니아 장화,곡괭이,점화석,루비 수정,포로 간식,"['Zilean', 'Galio', 'Akali', 'Varus', 'LeeSin']","['TahmKench', 'Pantheon', 'Morgana', 'MonkeyKing', 'Ashe']",표식,점멸,감전,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7779559280,20120930만듬#KR1,20120930만듬,KR1,100,Zed,1,20,9,16,14861,30323,2082,25804,2436,원칙의 원형낫,콜필드의 전투 망치,명석함의 아이오니아 장화,월식,오만,벼락폭풍검,포로 간식,"['Zed', 'Yunara', 'Maokai', 'Talon', 'Ezreal']","['Blitzcrank', 'Kindred', 'Volibear', 'Twitch', 'Graves']",점멸,표식,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7779559280,YvesSainLaurent#KR1,YvesSainLaurent,KR1,100,Yunara,1,8,8,19,13242,27788,11700,16087,0,크라켄 학살자,무한의 대검,윤 탈 야생화살,광전사의 군화,절정의 화살,롱소드,포로 간식,"['Zed', 'Yunara', 'Maokai', 'Talon', 'Ezreal']","['Blitzcrank', 'Kindred', 'Volibear', 'Twitch', 'Graves']",유체화,점멸,,지배,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7779559280,mapoboy#KR1,mapoboy,KR1,100,Maokai,1,3,8,36,11976,25978,24173,742,1062,악의,리안드리의 고통,명석함의 아이오니아 장화,핏빛 저주,기괴한 가면,증폭의 고서,포로 간식,"['Zed', 'Yunara', 'Maokai', 'Talon', 'Ezreal']","['Blitzcrank', 'Kindred', 'Volibear', 'Twitch', 'Graves']",탈진,점멸,난입,지배,스킬가속 +8|적응형 능력치 +9|5011
KR_7779559280,Nunuzzdenuz#888,Nunuzzdenuz,888,100,Talon,1,20,11,21,15487,39209,0,37869,1340,월식,명석함의 아이오니아 장화,갈라진 하늘,칠흑의 양날 도끼,죽음의 무도,톱날 단검,포로 간식,"['Zed', 'Yunara', 'Maokai', 'Talon', 'Ezreal']","['Blitzcrank', 'Kindred', 'Volibear', 'Twitch', 'Graves']",표식,점멸,정복자,지배,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7779559280,이런매서운녀석#KR1,이런매서운녀석,KR1,100,Ezreal,1,5,7,34,12503,27590,9846,17743,0,얼어붙은 건틀릿,무라마나,명석함의 아이오니아 장화,쇼진의 창,최후의 속삭임,,포로 간식,"['Zed', 'Yunara', 'Maokai', 'Talon', 'Ezreal']","['Blitzcrank', 'Kindred', 'Volibear', 'Twitch', 'Graves']",점멸,정화,정복자,마법,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7779559280,윙거리딩러#YJ1,윙거리딩러,YJ1,200,Blitzcrank,0,9,13,14,12071,18949,15091,1974,1884,악의,폭풍 쇄도,그림자불꽃,쓸데없이 큰 지팡이,,명석함의 아이오니아 장화,포로 간식,"['Blitzcrank', 'Kindred', 'Volibear', 'Twitch', 'Graves']","['Zed', 'Yunara', 'Maokai', 'Talon', 'Ezreal']",표식,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7779559280,낭만협객 김봉덕#KR1,낭만협객 김봉덕,KR1,200,Kindred,0,8,9,17,13914,20759,4971,14244,1542,스태틱의 단검,판금 장화,윤 탈 야생화살,무한의 대검,몰락한 왕의 검,,포로 간식,"['Blitzcrank', 'Kindred', 'Volibear', 'Twitch', 'Graves']","['Zed', 'Yunara', 'Maokai', 'Talon', 'Ezreal']",유체화,점멸,,지배,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7779559280,플레처교수#KR1,플레처교수,KR1,200,Volibear,0,13,11,11,13287,22469,9276,11484,1709,강철심장,판금 장화,끝없는 절망,가시 갑옷,태양불꽃 방패,,포로 간식,"['Blitzcrank', 'Kindred', 'Volibear', 'Twitch', 'Graves']","['Zed', 'Yunara', 'Maokai', 'Talon', 'Ezreal']",표식,점멸,착취의 손아귀,정밀,공속 +10%|체력 +15~90|체력 +15~90
KR_7779559280,재원이바지내리기#kr2,재원이바지내리기,kr2,200,Twitch,0,0,12,26,10955,25141,9674,5750,9716,리안드리의 고통,어둠불꽃 횃불,마법사의 신발,제국의 명령,방출의 마법봉,,포로 간식,"['Blitzcrank', 'Kindred', 'Volibear', 'Twitch', 'Graves']","['Zed', 'Yunara', 'Maokai', 'Talon', 'Ezreal']",유체화,점멸,콩콩이 소환,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7779559280,CarpeDiemYoYo#KR1,CarpeDiemYoYo,KR1,200,Graves,0,13,11,18,14131,29356,1666,24873,2816,징수의 총,도미닉 경의 인사,,월식,피바라기,판금 장화,,"['Blitzcrank', 'Kindred', 'Volibear', 'Twitch', 'Graves']","['Zed', 'Yunara', 'Maokai', 'Talon', 'Ezreal']",표식,점멸,어둠의 수확,정밀,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7773094622,역시펭수#KR1,역시펭수,KR1,100,Blitzcrank,0,1,13,32,12569,20974,13438,6331,1205,강철심장,종말의 겨울,헤르메스의 발걸음,워모그의 갑옷,가시 갑옷,,포로 간식,"['Blitzcrank', 'Cassiopeia', 'Zilean', 'Lucian', 'Khazix']","['Nidalee', 'Mel', 'Poppy', 'Vex', 'Jinx']",표식,점멸,여진,정밀,스킬가속 +8|체력 +15~90|체력 +15~90
KR_7773094622,엽떡2인3단계소세지추가#00000,엽떡2인3단계소세지추가,00000,100,Cassiopeia,0,14,9,19,16053,39048,38822,225,0,영겁의 지팡이,리안드리의 고통,대천사의 포옹,라일라이의 수정홀,균열 생성기,역병의 보석,포로 간식,"['Blitzcrank', 'Cassiopeia', 'Zilean', 'Lucian', 'Khazix']","['Nidalee', 'Mel', 'Poppy', 'Vex', 'Jinx']",유체화,점멸,정복자,마법,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7773094622,케이맨#KR1,케이맨,KR1,100,Zilean,0,3,7,38,13864,12772,12181,591,0,악의,대천사의 포옹,우주의 추진력,명석함의 아이오니아 장화,케이닉 루컨,마법공학 교류 발전기,포로 간식,"['Blitzcrank', 'Cassiopeia', 'Zilean', 'Lucian', 'Khazix']","['Nidalee', 'Mel', 'Poppy', 'Vex', 'Jinx']",총명,점멸,신비로운 유성,정밀,스킬가속 +8|적응형 능력치 +9|체력 +15~90
KR_7773094622,눈짓이98#7126,눈짓이98,7126,100,Lucian,0,21,12,16,19159,62546,6769,55160,616,정수 약탈자,나보리 명멸검,도미닉 경의 인사,무한의 대검,광전사의 군화,피바라기,포로 간식,"['Blitzcrank', 'Cassiopeia', 'Zilean', 'Lucian', 'Khazix']","['Nidalee', 'Mel', 'Poppy', 'Vex', 'Jinx']",점멸,표식,집중 공격,영감,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7773094622,떡볶이왕김춘자#KR1,떡볶이왕김춘자,KR1,100,Khazix,0,7,15,16,14046,22604,414,20240,1949,무라마나,오만,명석함의 아이오니아 장화,징수의 총,세릴다의 원한,톱날 단검,포로 간식,"['Blitzcrank', 'Cassiopeia', 'Zilean', 'Lucian', 'Khazix']","['Nidalee', 'Mel', 'Poppy', 'Vex', 'Jinx']",표식,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7773094622,シソツンフワウラ#JN1,シソツンフワウラ,JN1,200,Nidalee,1,18,7,29,17434,51758,47297,1152,3308,폭풍 쇄도,루덴의 동반자,마법사의 신발,지평선의 초점,라바돈의 죽음모자,모렐로노미콘,포로 간식,"['Nidalee', 'Mel', 'Poppy', 'Vex', 'Jinx']","['Blitzcrank', 'Cassiopeia', 'Zilean', 'Lucian', 'Khazix']",표식,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7773094622,닐라는하얗다#5443,닐라는하얗다,5443,200,Mel,1,9,11,28,15020,40104,36422,2343,1339,루덴의 동반자,리안드리의 고통,그림자불꽃,우주의 추진력,,마법사의 신발,포로 간식,"['Nidalee', 'Mel', 'Poppy', 'Vex', 'Jinx']","['Blitzcrank', 'Cassiopeia', 'Zilean', 'Lucian', 'Khazix']",유체화,점멸,어둠의 수확,마법,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7773094622,Nunuzzdenuz#888,Nunuzzdenuz,888,200,Poppy,1,9,7,25,14680,26682,3900,21826,954,강철심장,종말의 겨울,헤르메스의 발걸음,워모그의 갑옷,덤불 조끼,끝없는 절망,포로 간식,"['Nidalee', 'Mel', 'Poppy', 'Vex', 'Jinx']","['Blitzcrank', 'Cassiopeia', 'Zilean', 'Lucian', 'Khazix']",표식,점멸,착취의 손아귀,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7773094622,김째깐#KR1,김째깐,KR1,200,Vex,1,13,9,31,16237,47787,44187,1113,2486,루덴의 동반자,폭풍 쇄도,마법사의 신발,그림자불꽃,공허의 지팡이,천 갑옷,포로 간식,"['Nidalee', 'Mel', 'Poppy', 'Vex', 'Jinx']","['Blitzcrank', 'Cassiopeia', 'Zilean', 'Lucian', 'Khazix']",표식,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7773094622,딸기송이#KR2,딸기송이,KR2,200,Jinx,1,7,12,29,15690,22404,1447,20957,0,윤 탈 야생화살,광전사의 군화,루난의 허리케인,무한의 대검,도미닉 경의 인사,흡혈의 낫,포로 간식,"['Nidalee', 'Mel', 'Poppy', 'Vex', 'Jinx']","['Blitzcrank', 'Cassiopeia', 'Zilean', 'Lucian', 'Khazix']",유체화,점멸,집중 공격,지배,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7734325185,umx#KR1,umx,KR1,100,Veigar,1,12,11,14,16079,30067,29141,484,442,루덴의 동반자,마법사의 신발,라바돈의 죽음모자,그림자불꽃,공허의 지팡이,,포로 간식,"['Veigar', 'Kayle', 'Nami', 'Sejuani', 'LeeSin']","['TwistedFate', 'Sivir', 'Jhin', 'Blitzcrank', 'Leblanc']",점멸,유체화,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7734325185,보호인#KR1,보호인,KR1,100,Kayle,1,10,10,31,15456,32038,22378,9659,0,구인수의 격노검,마법사의 최후,내셔의 이빨,온기가 필요한 자의 도끼,헤르메스의 발걸음,곡궁,포로 간식,"['Veigar', 'Kayle', 'Nami', 'Sejuani', 'LeeSin']","['TwistedFate', 'Sivir', 'Jhin', 'Blitzcrank', 'Leblanc']",유체화,점멸,,지배,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7734325185,안와골절#3620,안와골절,3620,100,Nami,1,0,12,40,11687,8660,7869,518,272,구원,월석 재생기,불타는 향로,제국의 명령,여신의 눈물,명석함의 아이오니아 장화,포로 간식,"['Veigar', 'Kayle', 'Nami', 'Sejuani', 'LeeSin']","['TwistedFate', 'Sivir', 'Jhin', 'Blitzcrank', 'Leblanc']",탈진,점멸,콩콩이 소환,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7734325185,아프니까스킬이다#KR1,아프니까스킬이다,KR1,100,Sejuani,1,10,14,23,13303,31298,12483,17279,1536,끝없는 절망,종말의 겨울,해신 작쇼,파수꾼의 갑옷,헤르메스의 발걸음,루비 수정,포로 간식,"['Veigar', 'Kayle', 'Nami', 'Sejuani', 'LeeSin']","['TwistedFate', 'Sivir', 'Jhin', 'Blitzcrank', 'Leblanc']",표식,점멸,착취의 손아귀,정밀,공속 +10%|체력 +15~90|체력 +15~90
KR_7734325185,이경규의꼬꼬면#ramen,이경규의꼬꼬면,ramen,100,LeeSin,1,14,9,22,14788,30954,5531,24373,1048,강철심장,헤르메스의 발걸음,갈라진 하늘,죽음의 무도,루비 수정,음전자 망토,포로 간식,"['Veigar', 'Kayle', 'Nami', 'Sejuani', 'LeeSin']","['TwistedFate', 'Sivir', 'Jhin', 'Blitzcrank', 'Leblanc']",표식,점멸,정복자,지배,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7734325185,그날너는#8271,그날너는,8271,200,TwistedFate,0,6,10,30,13194,34545,32028,1227,1289,루덴의 동반자,고속 연사포,리치베인,마법사의 신발,마법공학 교류 발전기,쓸데없이 큰 지팡이,포로 간식,"['TwistedFate', 'Sivir', 'Jhin', 'Blitzcrank', 'Leblanc']","['Veigar', 'Kayle', 'Nami', 'Sejuani', 'LeeSin']",유체화,점멸,신비로운 유성,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7734325185,포이즌쿠킹마스터#KR1,포이즌쿠킹마스터,KR1,200,Sivir,0,13,10,33,16454,55121,4077,48867,2176,스태틱의 단검,광전사의 군화,징수의 총,나보리 명멸검,몰락한 왕의 검,도미닉 경의 인사,포로 간식,"['TwistedFate', 'Sivir', 'Jhin', 'Blitzcrank', 'Leblanc']","['Veigar', 'Kayle', 'Nami', 'Sejuani', 'LeeSin']",유체화,점멸,,지배,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7734325185,애니따먹은티버#KR11,애니따먹은티버,KR11,200,Jhin,0,11,8,22,14256,30732,1520,28313,898,무한의 대검,징수의 총,신속의 장화,고속 연사포,도미닉 경의 인사,롱소드,포로 간식,"['TwistedFate', 'Sivir', 'Jhin', 'Blitzcrank', 'Leblanc']","['Veigar', 'Kayle', 'Nami', 'Sejuani', 'LeeSin']",유체화,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7734325185,짱 구#LOL,짱 구,LOL,200,Blitzcrank,0,3,7,30,11487,18307,11540,5269,1497,워모그의 갑옷,음전자 망토,비상의 월갑,종말의 겨울,케이닉 루컨,헤르메스의 발걸음,포로 간식,"['TwistedFate', 'Sivir', 'Jhin', 'Blitzcrank', 'Leblanc']","['Veigar', 'Kayle', 'Nami', 'Sejuani', 'LeeSin']",표식,점멸,여진,정밀,스킬가속 +8|체력 +15~90|체력 +15~90
KR_7734325185,원 홍#KR1,원 홍,KR1,200,Leblanc,0,23,11,22,15038,38836,34707,970,3158,루덴의 동반자,폭풍 쇄도,그림자불꽃,마법사의 신발,라바돈의 죽음모자,증폭의 고서,포로 간식,"['TwistedFate', 'Sivir', 'Jhin', 'Blitzcrank', 'Leblanc']","['Veigar', 'Kayle', 'Nami', 'Sejuani', 'LeeSin']",점화,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7742387726,강을복#KR1,강을복,KR1,100,Zilean,0,6,4,30,12576,21498,19514,1177,806,,,장화,루덴의 동반자,그림자불꽃,폭풍 쇄도,포로 간식,"['Zilean', 'Thresh', 'Mordekaiser', 'Ezreal', 'MissFortune']","['Kennen', 'Jinx', 'Poppy', 'Sion', 'Heimerdinger']",탈진,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7742387726,한경상#KR1,한경상,KR1,100,Thresh,0,4,10,30,11906,17088,13106,3616,365,강철심장,종말의 겨울,끝없는 절망,쇠사슬 조끼,음전자 망토,신속의 장화,포로 간식,"['Zilean', 'Thresh', 'Mordekaiser', 'Ezreal', 'MissFortune']","['Kennen', 'Jinx', 'Poppy', 'Sion', 'Heimerdinger']",표식,점멸,여진,정밀,스킬가속 +8|5010|체력 +15~90
KR_7742387726,짜오하#KR1,짜오하,KR1,100,Mordekaiser,0,12,14,24,13885,31140,28181,2023,935,균열 생성기,헤르메스의 발걸음,라일라이의 수정홀,가시 갑옷,정령의 형상,거인의 허리띠,,"['Zilean', 'Thresh', 'Mordekaiser', 'Ezreal', 'MissFortune']","['Kennen', 'Jinx', 'Poppy', 'Sion', 'Heimerdinger']",점멸,표식,정복자,결의,공속 +10%|적응형 능력치 +9|체력 +15~90
